date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:57:13	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:07%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:13	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:07%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:13	133560/133560	---M--	200	added ('OK')	image/jpeg	etag:%22209b8-621c9f703d669%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.58.jpeg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.58.jpg	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:13	12174/12174	---M--	200	added ('OK')	image/jpeg	etag:%222f8e-621c9f70ab439%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.58-300x169.jpeg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.58-300x169.jpg	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:14	16012/16012	---M--	200	added ('OK')	image/jpeg	etag:%223e8c-621c9f7414cc9%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.57-300x200.jpeg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.57-300x200.jpg	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:14	571949/571949	---M--	200	added ('OK')	image/jpeg	etag:%228ba2d-621c9f7806521%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.57-1-scaled.jpeg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.57-1-scaled.jpg	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Sep%202024%2012:57:08%20GMT	https://www.iguazu.gob.ar/2024/09/10/	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/2024/09/10/index.html	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:14	16393/16393	---M--	200	added ('OK')	image/jpeg	etag:%224009-621c9f783d7f1%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.57-1-300x200.jpeg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-10-at-17.12.57-1-300x200.jpg	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:14	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:08%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:15	6967/6967	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b37-621c9ff6934b1%22	https://www.iguazu.gob.ar/wp-content/uploads/essential-addons-elementor/20150b184.min.js?ver=1726837039	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/essential-addons-elementor/20150b184.minc787.js	(from https://www.iguazu.gob.ar/notas/homenaje-a-pioneros-123-aniversario/)
09:57:15	41736/41736	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Sep%202024%2012:57:09%20GMT	https://www.iguazu.gob.ar/wp-json/wp/v2/posts/8671	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-json/wp/v2/posts/8671.json	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:15	2925/2925	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Sep%202024%2012:57:10%20GMT	https://www.iguazu.gob.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.iguazu.gob.ar%2Fnotas%2F123-aniversario-pto-iguazu%2F	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-json/oembed/1.0/embedb47b.json	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Sep%202024%2012:57:10%20GMT	https://www.iguazu.gob.ar/?p=8671	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/index744b.html	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:16	3059/3059	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Sep%202024%2012:57:10%20GMT	https://www.iguazu.gob.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.iguazu.gob.ar%2Fnotas%2F123-aniversario-pto-iguazu%2F&format=xml	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-json/oembed/1.0/embed7859	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:16	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:10%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:16	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:10%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:16	332388/332388	---M--	200	added ('OK')	image/jpeg	etag:%2251264-621a415289f79%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459114486_532958592567878_1077684152214343726_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459114486_532958592567878_1077684152214343726_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:16	20132/20132	---M--	200	added ('OK')	image/jpeg	etag:%224ea4-621a415404629%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459114486_532958592567878_1077684152214343726_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459114486_532958592567878_1077684152214343726_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:17	279087/279087	---M--	200	added ('OK')	image/jpeg	etag:%224422f-621a415556469%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459095360_532958715901199_6242885590542519296_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459095360_532958715901199_6242885590542519296_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Sep%202024%2012:57:11%20GMT	https://www.iguazu.gob.ar/2024/09/08/	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/2024/09/08/index.html	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:17	20685/20685	---M--	200	added ('OK')	image/jpeg	etag:%2250cd-621a4155bd8c1%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459095360_532958715901199_6242885590542519296_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459095360_532958715901199_6242885590542519296_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:17	278141/278141	---M--	200	added ('OK')	image/jpeg	etag:%2243e7d-621a4156b6539%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459088493_532958792567858_7821770584555531209_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459088493_532958792567858_7821770584555531209_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:18	19779/19779	---M--	200	added ('OK')	image/jpeg	etag:%224d43-621a415710e71%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459088493_532958792567858_7821770584555531209_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459088493_532958792567858_7821770584555531209_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:18	444604/444604	---M--	200	added ('OK')	image/jpeg	etag:%226c8bc-621a41582d539%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459080318_532958409234563_7429566618560220445_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459080318_532958409234563_7429566618560220445_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:18	22566/22566	---M--	200	added ('OK')	image/jpeg	etag:%225826-621a41588a581%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459080318_532958409234563_7429566618560220445_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459080318_532958409234563_7429566618560220445_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:18	355037/355037	---M--	200	added ('OK')	image/jpeg	etag:%2256add-621a4159a83b9%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459080054_532957102568027_531676616014685032_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459080054_532957102568027_531676616014685032_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:18	19638/19638	---M--	200	added ('OK')	image/jpeg	etag:%224cb6-621a415a0dcb9%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459080054_532957102568027_531676616014685032_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459080054_532957102568027_531676616014685032_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:19	19649/19649	---M--	200	added ('OK')	image/jpeg	etag:%224cc1-621a415b51869%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459057841_532958819234522_789183223895054349_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459057841_532958819234522_789183223895054349_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:19	519724/519724	---M--	200	added ('OK')	image/jpeg	etag:%227ee2c-621a415c56c19%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459008212_532958552567882_2409604407400484262_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459008212_532958552567882_2409604407400484262_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:19	22571/22571	---M--	200	added ('OK')	image/jpeg	etag:%22582b-621a415cb0999%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459008212_532958552567882_2409604407400484262_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459008212_532958552567882_2409604407400484262_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:19	299637/299637	---M--	200	added ('OK')	image/jpeg	etag:%2249275-621a415da0971%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459007449_532958335901237_2548885713645594844_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459007449_532958335901237_2548885713645594844_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:20	15989/15989	---M--	200	added ('OK')	image/jpeg	etag:%223e75-621a415dfdda1%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/459007449_532958335901237_2548885713645594844_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/459007449_532958335901237_2548885713645594844_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:20	342023/342023	---M--	200	added ('OK')	image/jpeg	etag:%2253807-621a415edacc9%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/458981890_532958469234557_3854044545080798354_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/458981890_532958469234557_3854044545080798354_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:20	20873/20873	---M--	200	added ('OK')	image/jpeg	etag:%225189-621a415f36989%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/458981890_532958469234557_3854044545080798354_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/458981890_532958469234557_3854044545080798354_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:20	22219/22219	---M--	200	added ('OK')	image/jpeg	etag:%2256cb-621a41609b491%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/458949536_532958692567868_4827800519449857196_n-225x300.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/458949536_532958692567868_4827800519449857196_n-225x300.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:21	393774/393774	---M--	200	added ('OK')	image/jpeg	etag:%226022e-621a4161aac51%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/458828297_532958745901196_3523602639059632336_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/458828297_532958745901196_3523602639059632336_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:21	26550/26550	---M--	200	added ('OK')	image/jpeg	etag:%2267b6-621a416229f79%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/458828297_532958745901196_3523602639059632336_n-300x225.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/458828297_532958745901196_3523602639059632336_n-300x225.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:21	544678/544678	---M--	200	added ('OK')	image/jpeg	etag:%2284fa6-621a41603fbb9%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/458949536_532958692567868_4827800519449857196_n.jpg	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/458949536_532958692567868_4827800519449857196_n.jpg	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:21	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:15%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:21	6967/6967	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b37-621a427bf4269%22	https://www.iguazu.gob.ar/wp-content/uploads/essential-addons-elementor/33eeb1a1f.min.js?ver=1726837040	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/essential-addons-elementor/33eeb1a1f.min5cfd.js	(from https://www.iguazu.gob.ar/notas/123-aniversario-pto-iguazu/)
09:57:22	18381/18381	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Sep%202024%2012:57:16%20GMT	https://www.iguazu.gob.ar/wp-json/wp/v2/posts/8665	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-json/wp/v2/posts/8665.json	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:22	2829/2829	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Sep%202024%2012:57:16%20GMT	https://www.iguazu.gob.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.iguazu.gob.ar%2Fnotas%2Fvisita-vicepresidente%2F	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-json/oembed/1.0/embedfafa.json	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Sep%202024%2012:57:17%20GMT	https://www.iguazu.gob.ar/?p=8665	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/index52cd.html	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:23	2963/2963	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Sep%202024%2012:57:17%20GMT	https://www.iguazu.gob.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.iguazu.gob.ar%2Fnotas%2Fvisita-vicepresidente%2F&format=xml	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-json/oembed/1.0/embed1d89	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:23	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:17%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:23	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:17%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:23	742449/742449	---M--	200	added ('OK')	image/png	etag:%22b5431-621a3f9476e61%22	https://www.iguazu.gob.ar/wp-content/uploads/2024/09/Visita-de-la-Vicepresidente-1024x571.png	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/2024/09/Visita-de-la-Vicepresidente-1024x571.png	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:23	223/223	---MC-	302	error ('Found')	text/html	date:Fri,%2020%20Sep%202024%2012:57:18%20GMT	https://www.iguazu.gob.ar/webmail	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/webmail	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:24	6967/6967	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b37-621a3fe08c701%22	https://www.iguazu.gob.ar/wp-content/uploads/essential-addons-elementor/6a119a3fd.min.js?ver=1726837041	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/wp-content/uploads/essential-addons-elementor/6a119a3fd.min1fdc.js	(from https://www.iguazu.gob.ar/notas/visita-vicepresidente/)
09:57:26	196778/196778	---M--	200	added ('OK')	application/pdf	etag:%22300aa-5eccd5cb4aa20%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Libreta-Sanitaria.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/libreta-sanitaria/index.html	(from https://www.iguazu.gob.ar/)
09:57:26	224821/224821	---M--	200	added ('OK')	application/pdf	etag:%2236e35-5eccd640715b0%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Anexo-%E2%80%93-Examen-M%C3%A9dico.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/anexo-examen-medico/index.html	(from https://www.iguazu.gob.ar/)
09:57:27	283430/283430	---M--	200	added ('OK')	application/pdf	etag:%2245326-5f38f080b23f0%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Solicitud-de-Habilitaci%C3%B3n-e-Inscripci%C3%B3n-Profesional.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/solicitud-de-habilitacion-e-inscripcion-profesional/index.html	(from https://www.iguazu.gob.ar/)
09:57:28	293995/293995	---M--	200	added ('OK')	application/pdf	etag:%2247c6b-5f38f0c182c68%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Solicitud-de-Habilitaci%C3%B3n-e-Inscripci%C3%B3n-de-Farmacias-Cl%C3%ADnicas-Sanatorios-Centros-de-Salud-y-Laboratorios.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/solicitud-de-habilitacion-e-inscripcion-de-farmacias-clinicas-sanatorios-centros-de-salud-y-laboratorios/index.html	(from https://www.iguazu.gob.ar/)
09:57:29	294096/294096	---M--	200	added ('OK')	application/pdf	etag:%2247cd0-5f38f104b9518%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Solicitud-de-Habilitaci%C3%B3n-e-Inscripci%C3%B3n-de-Parada-de-Remises.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/solicitud-de-habilitacion-e-inscripcion-de-parada-de-remises/index.html	(from https://www.iguazu.gob.ar/)
09:57:29	291797/291797	---M--	200	added ('OK')	application/pdf	etag:%22473d5-5f38f1361cdf8%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Solicitud-de-Habilitaci%C3%B3n-e-Inscripci%C3%B3n-de-Hoteles.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/solicitud-de-habilitacion-e-inscripcion-de-hoteles/index.html	(from https://www.iguazu.gob.ar/)
09:57:30	291759/291759	---M--	200	added ('OK')	application/pdf	etag:%22473af-5f38f16f38fd8%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Solicitud-de-Habilitaci%C3%B3n-e-Inscripci%C3%B3n-de-Empresas-Constructoras.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/solicitud-de-habilitacion-e-inscripcion-de-empresas-constructoras/index.html	(from https://www.iguazu.gob.ar/)
09:57:30	290272/290272	---M--	200	added ('OK')	application/pdf	etag:%2246de0-5f38f01de0650%22	https://www.iguazu.gob.ar/wp-content/uploads/2019/09/Solicitud-de-Habilitaci%C3%B3n-e-Inscripci%C3%B3n-o-Traslado.pdf	C:/Users/alejo/OneDrive/Escritorio/Proyecto%20Municipal/template/copier/www.iguazu.gob.ar/solicitud-de-habilitacion-e-inscripcion-o-traslado/index.html	(from https://www.iguazu.gob.ar/)
